16.0 16.0 30.0 30.0 21.0 21.0 18.0 18.0 18.0 18.0 12.0 12.0 13.0 13.0 58.0 58.0 16.0 16.0 16.0 16.0 
12.0 14.0 16.0 23.0 11.0 16.0 26.0 22.0 30.0 24.0 15.0 13.5 16.0 14.5 19.0 38.5 13.0 14.5 63.0 39.5 
20.0 16.0 30.0 25.333333333333332 37.0 23.0 13.0 19.0 24.0 24.0 15.0 14.0 14.0 14.333333333333334 20.0 32.333333333333336 26.0 18.333333333333332 19.0 32.666666666666664 
15.0 15.75 19.0 23.75 24.0 23.25 10.0 16.75 24.0 24.0 12.0 13.5 17.0 15.0 9.0 26.5 11.0 16.5 43.0 35.25 
35.0 19.6 33.0 25.6 14.0 21.4 19.0 17.2 31.0 25.4 12.0 13.2 23.0 16.6 32.0 27.6 20.0 17.2 12.0 30.6 
11.0 18.166666666666668 37.0 27.5 16.0 20.5 29.0 19.166666666666668 22.0 24.833333333333332 11.0 12.833333333333334 31.0 19.0 20.0 26.333333333333332 26.0 18.666666666666668 20.0 28.833333333333332 
9.0 16.857142857142858 16.0 25.857142857142858 51.0 24.857142857142858 22.0 19.571428571428573 20.0 24.142857142857142 14.0 13.0 11.0 17.857142857142858 23.0 25.857142857142858 22.0 19.142857142857142 48.0 31.571428571428573 
13.0 16.375 14.0 24.375 49.0 27.875 14.0 18.875 26.0 24.375 15.0 13.25 19.0 18.0 18.0 24.875 36.0 21.25 20.0 30.125 
10.0 15.666666666666666 14.0 23.22222222222222 23.0 27.333333333333332 14.0 18.333333333333332 21.0 24.0 26.0 14.666666666666666 60.0 22.666666666666668 41.0 26.666666666666668 18.0 20.88888888888889 10.0 27.88888888888889 
9.0 15.0 14.0 22.3 28.0 27.4 14.0 17.9 18.0 23.4 17.0 14.9 14.0 21.8 17.0 25.7 14.0 20.2 15.0 26.6 
37.0 17.0 23.0 22.363636363636363 37.0 28.272727272727273 34.0 19.363636363636363 13.0 22.454545454545453 20.0 15.363636363636363 13.0 21.0 17.0 24.90909090909091 15.0 19.727272727272727 20.0 26.0 
18.0 17.083333333333332 35.0 23.416666666666668 20.0 27.583333333333332 21.0 19.5 31.0 23.166666666666668 13.0 15.166666666666666 39.0 22.5 24.0 24.833333333333332 14.0 19.25 29.0 26.25 
14.0 16.846153846153847 21.0 23.23076923076923 23.0 27.23076923076923 40.0 21.076923076923077 28.0 23.53846153846154 20.0 15.538461538461538 14.0 21.846153846153847 13.0 23.923076923076923 17.0 19.076923076923077 12.0 25.153846153846153 
42.0 18.642857142857142 18.0 22.857142857142858 20.0 26.714285714285715 14.0 20.571428571428573 47.0 25.214285714285715 25.0 16.214285714285715 14.0 21.285714285714285 12.0 23.071428571428573 65.0 22.357142857142858 39.0 26.142857142857142 
13.0 18.266666666666666 37.0 23.8 20.0 26.266666666666666 72.0 24.0 47.0 26.666666666666668 27.0 16.933333333333334 13.0 20.733333333333334 12.0 22.333333333333332 15.0 21.866666666666667 31.0 26.466666666666665 
19.0 18.3125 9.0 22.875 14.0 25.5 20.0 23.75 13.0 25.8125 29.0 17.6875 20.0 20.6875 23.0 22.375 16.0 21.5 11.0 25.5 
