37.0 37.0 18.0 18.0 13.0 13.0 21.0 21.0 17.0 17.0 10.0 10.0 27.0 27.0 14.0 14.0 11.0 11.0 21.0 21.0 
17.0 27.0 17.0 17.5 12.0 12.5 11.0 16.0 35.0 26.0 33.0 21.5 40.0 33.5 77.0 45.5 54.0 32.5 18.0 19.5 
25.0 26.333333333333332 39.0 24.666666666666668 18.0 14.333333333333334 10.0 14.0 14.0 22.0 12.0 18.333333333333332 18.0 28.333333333333332 49.0 46.666666666666664 10.0 25.0 19.0 19.333333333333332 
11.0 22.5 29.0 25.75 12.0 13.75 31.0 18.25 18.0 21.0 15.0 17.5 45.0 32.5 37.0 44.25 27.0 25.5 42.0 25.0 
11.0 20.2 13.0 23.2 23.0 15.6 17.0 18.0 17.0 20.2 23.0 18.6 33.0 32.6 33.0 42.0 16.0 23.6 14.0 22.8 
13.0 19.0 28.0 24.0 22.0 16.666666666666668 17.0 17.833333333333332 36.0 22.833333333333332 24.0 19.5 14.0 29.5 15.0 37.5 19.0 22.833333333333332 18.0 22.0 
14.0 18.285714285714285 19.0 23.285714285714285 14.0 16.285714285714285 12.0 17.0 10.0 21.0 28.0 20.714285714285715 20.0 28.142857142857142 22.0 35.285714285714285 27.0 23.428571428571427 15.0 21.0 
17.0 18.125 11.0 21.75 43.0 19.625 11.0 16.25 15.0 20.25 15.0 20.0 11.0 26.0 14.0 32.625 14.0 22.25 20.0 20.875 
20.0 18.333333333333332 15.0 21.0 19.0 19.555555555555557 10.0 15.555555555555555 28.0 21.11111111111111 18.0 19.77777777777778 20.0 25.333333333333332 25.0 31.77777777777778 14.0 21.333333333333332 13.0 20.0 
29.0 19.4 10.0 19.9 42.0 21.8 20.0 16.0 14.0 20.4 63.0 24.1 22.0 25.0 20.0 30.6 75.0 26.7 23.0 20.3 
12.0 18.727272727272727 23.0 20.181818181818183 30.0 22.545454545454547 12.0 15.636363636363637 15.0 19.90909090909091 18.0 23.545454545454547 25.0 25.0 13.0 29.0 26.0 26.636363636363637 24.0 20.636363636363637 
42.0 20.666666666666668 13.0 19.583333333333332 10.0 21.5 17.0 15.75 14.0 19.416666666666668 28.0 23.916666666666668 49.0 27.0 19.0 28.166666666666668 15.0 25.666666666666668 13.0 20.0 
41.0 22.23076923076923 13.0 19.076923076923077 14.0 20.923076923076923 19.0 16.0 21.0 19.53846153846154 21.0 23.692307692307693 19.0 26.384615384615383 19.0 27.46153846153846 27.0 25.76923076923077 28.0 20.615384615384617 
22.0 22.214285714285715 12.0 18.571428571428573 12.0 20.285714285714285 12.0 15.714285714285714 22.0 19.714285714285715 15.0 23.071428571428573 46.0 27.785714285714285 14.0 26.5 9.0 24.571428571428573 11.0 19.928571428571427 
20.0 22.066666666666666 11.0 18.066666666666666 23.0 20.466666666666665 11.0 15.4 26.0 20.133333333333333 42.0 24.333333333333332 27.0 27.733333333333334 14.0 25.666666666666668 12.0 23.733333333333334 12.0 19.4 
8.0 21.1875 12.0 17.6875 31.0 21.125 20.0 15.6875 33.0 20.9375 16.0 23.8125 15.0 26.9375 21.0 25.375 14.0 23.125 10.0 18.8125 
12.0 20.647058823529413 17.0 17.647058823529413 19.0 21.0 17.0 15.764705882352942 40.0 22.058823529411764 20.0 23.58823529411765 11.0 26.0 18.0 24.941176470588236 16.0 22.705882352941178 27.0 19.294117647058822 
16.0 20.38888888888889 15.0 17.5 40.0 22.055555555555557 15.0 15.722222222222221 27.0 22.333333333333332 20.0 23.38888888888889 13.0 25.27777777777778 37.0 25.61111111111111 15.0 22.27777777777778 32.0 20.0 
15.0 20.105263157894736 45.0 18.94736842105263 18.0 21.842105263157894 16.0 15.736842105263158 22.0 22.31578947368421 13.0 22.842105263157894 15.0 24.736842105263158 15.0 25.05263157894737 14.0 21.842105263157894 11.0 19.526315789473685 
9.0 19.55 24.0 19.2 17.0 21.6 10.0 15.45 15.0 21.95 36.0 23.5 24.0 24.7 16.0 24.6 20.0 21.75 34.0 20.25 
23.0 19.714285714285715 16.0 19.047619047619047 12.0 21.142857142857142 13.0 15.333333333333334 19.0 21.80952380952381 12.0 22.952380952380953 22.0 24.571428571428573 26.0 24.666666666666668 14.0 21.38095238095238 16.0 20.047619047619047 
10.0 19.272727272727273 30.0 19.545454545454547 14.0 20.818181818181817 19.0 15.5 37.0 22.5 34.0 23.454545454545453 21.0 24.40909090909091 20.0 24.454545454545453 22.0 21.40909090909091 27.0 20.363636363636363 
22.0 19.391304347826086 16.0 19.391304347826086 13.0 20.47826086956522 20.0 15.695652173913043 18.0 22.304347826086957 32.0 23.82608695652174 14.0 23.956521739130434 17.0 24.130434782608695 12.0 21.0 36.0 21.043478260869566 
13.0 19.125 10.0 19.0 16.0 20.291666666666668 9.0 15.416666666666666 39.0 23.0 57.0 25.208333333333332 11.0 23.416666666666668 22.0 24.041666666666668 19.0 20.916666666666668 25.0 21.208333333333332 
11.0 18.8 37.0 19.72 13.0 20.0 16.0 15.44 26.0 23.12 30.0 25.4 11.0 22.92 28.0 24.2 15.0 20.68 33.0 21.68 
13.0 18.576923076923077 9.0 19.307692307692307 54.0 21.307692307692307 29.0 15.961538461538462 19.0 22.96153846153846 69.0 27.076923076923077 18.0 22.73076923076923 25.0 24.23076923076923 16.0 20.5 11.0 21.26923076923077 
20.0 18.62962962962963 9.0 18.925925925925927 14.0 21.037037037037038 22.0 16.185185185185187 25.0 23.037037037037038 50.0 27.925925925925927 24.0 22.77777777777778 36.0 24.666666666666668 13.0 20.22222222222222 20.0 21.22222222222222 
11.0 18.357142857142858 11.0 18.642857142857142 16.0 20.857142857142858 16.0 16.178571428571427 31.0 23.321428571428573 18.0 27.571428571428573 79.0 24.785714285714285 15.0 24.321428571428573 9.0 19.821428571428573 12.0 20.892857142857142 
10.0 18.06896551724138 9.0 18.310344827586206 18.0 20.75862068965517 15.0 16.137931034482758 45.0 24.06896551724138 31.0 27.689655172413794 31.0 25.0 10.0 23.82758620689655 27.0 20.06896551724138 21.0 20.896551724137932 
12.0 17.866666666666667 13.0 18.133333333333333 10.0 20.4 18.0 16.2 32.0 24.333333333333332 11.0 27.133333333333333 43.0 25.6 18.0 23.633333333333333 45.0 20.9 26.0 21.066666666666666 
9.0 17.580645161290324 8.0 17.806451612903224 12.0 20.129032258064516 16.0 16.193548387096776 15.0 24.032258064516128 16.0 26.774193548387096 42.0 26.129032258064516 52.0 24.548387096774192 36.0 21.387096774193548 9.0 20.677419354838708 
10.0 17.34375 12.0 17.625 10.0 19.8125 11.0 16.03125 24.0 24.03125 17.0 26.46875 14.0 25.75 14.0 24.21875 29.0 21.625 18.0 20.59375 
10.0 17.12121212121212 13.0 17.484848484848484 11.0 19.545454545454547 10.0 15.848484848484848 36.0 24.393939393939394 14.0 26.09090909090909 30.0 25.87878787878788 9.0 23.757575757575758 23.0 21.666666666666668 12.0 20.333333333333332 
