30 0.0 0.6666666666666666 2.6666666666666665 3.333333333333333 0.0 0.2 0.8 30 0.0 0.0 3.3333333333333335 3.3333333333333335 0.0 0.0 1.0 30 0.6666666666666666 0.0 2.6666666666666665 3.333333333333333 0.2 0.0 0.8 30 0.0 0.0 3.3333333333333335 3.3333333333333335 0.0 0.0 1.0 30 0.0 0.0 3.3333333333333335 3.3333333333333335 0.0 0.0 1.0 30 1.0 1.3333333333333333 1.0 3.333333333333333 0.30000000000000004 0.4 0.30000000000000004 30 0.3333333333333333 0.0 3.0 3.3333333333333335 0.09999999999999999 0.0 0.8999999999999999 30 2.0 0.0 1.3333333333333333 3.333333333333333 0.6000000000000001 0.0 0.4 30 0.3333333333333333 1.0 2.0 3.3333333333333335 0.09999999999999999 0.3 0.6 30 0.0 0.0 3.3333333333333335 3.3333333333333335 0.0 0.0 1.0 
60 0.6666666666666666 0.0 6.0 6.666666666666667 0.09999999999999999 0.0 0.8999999999999999 60 0.6666666666666666 1.0 5.0 6.666666666666667 0.09999999999999999 0.15 0.75 60 1.0 0.0 5.666666666666667 6.666666666666667 0.15 0.0 0.85 60 0.0 0.0 6.666666666666667 6.666666666666667 0.0 0.0 1.0 60 1.6666666666666667 0.6666666666666666 4.333333333333333 6.666666666666666 0.25000000000000006 0.1 0.65 60 0.6666666666666666 2.6666666666666665 3.3333333333333335 6.666666666666667 0.09999999999999999 0.39999999999999997 0.5 60 0.6666666666666666 0.6666666666666666 5.333333333333333 6.666666666666666 0.1 0.1 0.8 60 1.3333333333333333 0.0 5.333333333333333 6.666666666666666 0.2 0.0 0.8 60 0.3333333333333333 2.3333333333333335 4.0 6.666666666666667 0.049999999999999996 0.35000000000000003 0.6 60 0.3333333333333333 0.0 6.333333333333333 6.666666666666666 0.05 0.0 0.9500000000000001 
90 0.6666666666666666 0.0 9.333333333333334 10.0 0.06666666666666667 0.0 0.9333333333333333 90 0.6666666666666666 0.6666666666666666 8.666666666666666 10.0 0.06666666666666667 0.06666666666666667 0.8666666666666666 90 3.3333333333333335 0.0 6.666666666666667 10.0 0.33333333333333337 0.0 0.6666666666666667 90 0.0 0.0 10.0 10.0 0.0 0.0 1.0 90 2.3333333333333335 3.6666666666666665 4.0 10.0 0.23333333333333334 0.36666666666666664 0.4 90 2.3333333333333335 2.3333333333333335 5.333333333333333 10.0 0.23333333333333334 0.23333333333333334 0.5333333333333333 90 1.3333333333333333 1.3333333333333333 7.333333333333333 10.0 0.13333333333333333 0.13333333333333333 0.7333333333333333 90 1.3333333333333333 0.0 8.666666666666666 10.0 0.13333333333333333 0.0 0.8666666666666666 90 1.0 3.3333333333333335 5.666666666666667 10.0 0.1 0.33333333333333337 0.5666666666666667 90 0.6666666666666666 0.0 9.333333333333334 10.0 0.06666666666666667 0.0 0.9333333333333333 
120 1.3333333333333333 2.0 10.0 13.333333333333334 0.09999999999999999 0.15 0.75 120 0.6666666666666666 0.6666666666666666 12.0 13.333333333333334 0.049999999999999996 0.049999999999999996 0.8999999999999999 120 2.0 0.6666666666666666 10.666666666666666 13.333333333333332 0.15000000000000002 0.05 0.8 120 0.0 0.0 13.333333333333334 13.333333333333334 0.0 0.0 1.0 120 1.6666666666666667 4.666666666666667 7.0 13.333333333333334 0.125 0.35000000000000003 0.525 120 0.6666666666666666 4.333333333333333 8.333333333333334 13.333333333333334 0.049999999999999996 0.32499999999999996 0.625 120 1.0 3.3333333333333335 9.0 13.333333333333334 0.075 0.25 0.6749999999999999 120 0.6666666666666666 0.0 12.666666666666666 13.333333333333332 0.05 0.0 0.9500000000000001 120 0.3333333333333333 3.0 10.0 13.333333333333334 0.024999999999999998 0.22499999999999998 0.75 120 1.0 1.6666666666666667 10.666666666666666 13.333333333333332 0.07500000000000001 0.12500000000000003 0.8 
150 1.6666666666666667 0.3333333333333333 14.666666666666666 16.666666666666668 0.09999999999999999 0.019999999999999997 0.8799999999999999 150 1.3333333333333333 1.0 14.333333333333334 16.666666666666668 0.07999999999999999 0.06 0.86 150 2.3333333333333335 1.6666666666666667 12.666666666666666 16.666666666666668 0.13999999999999999 0.09999999999999999 0.7599999999999999 150 0.0 0.0 16.666666666666668 16.666666666666668 0.0 0.0 1.0 150 3.6666666666666665 6.0 7.0 16.666666666666668 0.21999999999999997 0.36 0.42 150 2.6666666666666665 2.3333333333333335 11.666666666666666 16.666666666666664 0.16 0.14000000000000004 0.7000000000000001 150 3.6666666666666665 3.0 10.0 16.666666666666668 0.21999999999999997 0.18 0.6 150 1.6666666666666667 1.3333333333333333 13.666666666666666 16.666666666666664 0.10000000000000002 0.08 0.8200000000000001 150 2.0 2.3333333333333335 12.333333333333334 16.666666666666668 0.12 0.13999999999999999 0.74 150 2.0 2.3333333333333335 12.333333333333334 16.666666666666668 0.12 0.13999999999999999 0.74 
180 1.3333333333333333 0.6666666666666666 18.0 20.0 0.06666666666666667 0.03333333333333333 0.9 180 0.6666666666666666 2.0 17.333333333333332 20.0 0.03333333333333333 0.1 0.8666666666666666 180 3.6666666666666665 1.3333333333333333 15.0 20.0 0.18333333333333332 0.06666666666666667 0.75 180 0.0 0.0 20.0 20.0 0.0 0.0 1.0 180 4.333333333333333 7.666666666666667 8.0 20.0 0.21666666666666665 0.38333333333333336 0.4 180 3.3333333333333335 4.0 12.666666666666666 20.0 0.16666666666666669 0.2 0.6333333333333333 180 5.666666666666667 3.0 11.333333333333334 20.0 0.2833333333333333 0.15 0.5666666666666667 180 2.0 0.6666666666666666 17.333333333333332 20.0 0.1 0.03333333333333333 0.8666666666666666 180 2.6666666666666665 3.0 14.333333333333334 20.0 0.13333333333333333 0.15 0.7166666666666667 180 2.3333333333333335 2.3333333333333335 15.333333333333334 20.0 0.11666666666666667 0.11666666666666667 0.7666666666666667 
210 2.0 0.3333333333333333 21.0 23.333333333333332 0.08571428571428572 0.014285714285714285 0.9 210 1.0 0.6666666666666666 21.666666666666668 23.333333333333336 0.04285714285714285 0.028571428571428567 0.9285714285714285 210 3.3333333333333335 1.3333333333333333 18.666666666666668 23.333333333333336 0.14285714285714285 0.057142857142857134 0.7999999999999999 210 0.0 0.0 23.333333333333332 23.333333333333332 0.0 0.0 1.0 210 5.0 9.666666666666666 8.666666666666666 23.333333333333332 0.2142857142857143 0.41428571428571426 0.37142857142857144 210 4.0 5.333333333333333 14.0 23.333333333333332 0.17142857142857143 0.22857142857142856 0.6 210 9.0 5.0 9.333333333333334 23.333333333333336 0.3857142857142857 0.21428571428571427 0.39999999999999997 210 0.6666666666666666 1.3333333333333333 21.333333333333332 23.333333333333332 0.02857142857142857 0.05714285714285714 0.9142857142857143 210 2.0 3.0 18.333333333333332 23.333333333333332 0.08571428571428572 0.1285714285714286 0.7857142857142857 210 4.666666666666667 2.6666666666666665 16.0 23.333333333333332 0.2 0.11428571428571428 0.6857142857142857 
240 4.0 1.3333333333333333 21.333333333333332 26.666666666666664 0.15000000000000002 0.05 0.8 240 2.3333333333333335 0.6666666666666666 23.666666666666668 26.666666666666668 0.08750000000000001 0.024999999999999998 0.8875 240 5.0 1.3333333333333333 20.333333333333332 26.666666666666664 0.18750000000000003 0.05 0.7625000000000001 240 0.0 0.0 26.666666666666668 26.666666666666668 0.0 0.0 1.0 240 4.666666666666667 10.666666666666666 11.333333333333334 26.666666666666668 0.17500000000000002 0.39999999999999997 0.425 240 6.666666666666667 4.333333333333333 15.666666666666666 26.666666666666664 0.25000000000000006 0.1625 0.5875 240 6.333333333333333 9.0 11.333333333333334 26.666666666666668 0.2375 0.33749999999999997 0.425 240 2.6666666666666665 1.3333333333333333 22.666666666666668 26.666666666666668 0.09999999999999999 0.049999999999999996 0.85 240 2.3333333333333335 2.3333333333333335 22.0 26.666666666666668 0.08750000000000001 0.08750000000000001 0.825 240 6.0 5.666666666666667 15.0 26.666666666666668 0.22499999999999998 0.2125 0.5625 
270 2.0 0.6666666666666666 27.333333333333332 30.0 0.06666666666666667 0.02222222222222222 0.9111111111111111 270 1.6666666666666667 1.0 27.333333333333332 30.0 0.05555555555555556 0.03333333333333333 0.9111111111111111 270 3.0 2.0 25.0 30.0 0.1 0.06666666666666667 0.8333333333333334 270 0.0 0.0 30.0 30.0 0.0 0.0 1.0 270 4.666666666666667 8.666666666666666 16.666666666666668 30.0 0.15555555555555556 0.28888888888888886 0.5555555555555556 270 4.0 7.666666666666667 18.333333333333332 30.0 0.13333333333333333 0.2555555555555556 0.611111111111111 270 12.0 5.666666666666667 12.333333333333334 30.0 0.4 0.1888888888888889 0.41111111111111115 270 2.0 2.6666666666666665 25.333333333333332 30.0 0.06666666666666667 0.08888888888888888 0.8444444444444444 270 3.3333333333333335 2.6666666666666665 24.0 30.0 0.11111111111111112 0.08888888888888888 0.8 270 5.0 4.666666666666667 20.333333333333332 30.0 0.16666666666666666 0.15555555555555556 0.6777777777777777 
300 2.0 0.3333333333333333 31.0 33.333333333333336 0.06 0.009999999999999998 0.9299999999999999 300 2.0 1.6666666666666667 29.666666666666668 33.333333333333336 0.06 0.049999999999999996 0.89 300 4.333333333333333 2.3333333333333335 26.666666666666668 33.333333333333336 0.12999999999999998 0.06999999999999999 0.7999999999999999 300 0.0 0.0 33.333333333333336 33.333333333333336 0.0 0.0 1.0 300 5.0 9.333333333333334 19.0 33.333333333333336 0.15 0.27999999999999997 0.57 300 7.333333333333333 7.666666666666667 18.333333333333332 33.33333333333333 0.22000000000000003 0.23000000000000004 0.55 300 7.333333333333333 9.0 17.0 33.333333333333336 0.21999999999999997 0.26999999999999996 0.51 300 1.6666666666666667 3.6666666666666665 28.0 33.333333333333336 0.049999999999999996 0.10999999999999999 0.84 300 5.0 2.3333333333333335 26.0 33.333333333333336 0.15 0.06999999999999999 0.7799999999999999 300 4.333333333333333 9.0 20.0 33.333333333333336 0.12999999999999998 0.26999999999999996 0.6 
