30 2.3333333333333335 1.0 0.0 3.3333333333333335 0.7000000000000001 0.3 0.0 30 1.6666666666666667 1.6666666666666667 0.0 3.3333333333333335 0.5 0.5 0.0 30 2.6666666666666665 0.6666666666666666 0.0 3.333333333333333 0.8 0.2 0.0 30 1.6666666666666667 1.6666666666666667 0.0 3.3333333333333335 0.5 0.5 0.0 30 0.3333333333333333 3.0 0.0 3.3333333333333335 0.09999999999999999 0.8999999999999999 0.0 30 0.6666666666666666 2.6666666666666665 0.0 3.333333333333333 0.2 0.8 0.0 30 1.3333333333333333 2.0 0.0 3.333333333333333 0.4 0.6000000000000001 0.0 30 2.3333333333333335 1.0 0.0 3.3333333333333335 0.7000000000000001 0.3 0.0 30 2.0 1.3333333333333333 0.0 3.333333333333333 0.6000000000000001 0.4 0.0 30 2.3333333333333335 1.0 0.0 3.3333333333333335 0.7000000000000001 0.3 0.0 
60 4.0 2.6666666666666665 0.0 6.666666666666666 0.6000000000000001 0.4 0.0 60 2.0 4.666666666666667 0.0 6.666666666666667 0.3 0.7000000000000001 0.0 60 5.333333333333333 1.3333333333333333 0.0 6.666666666666666 0.8 0.2 0.0 60 4.666666666666667 2.0 0.0 6.666666666666667 0.7000000000000001 0.3 0.0 60 2.0 4.666666666666667 0.0 6.666666666666667 0.3 0.7000000000000001 0.0 60 2.0 4.666666666666667 0.0 6.666666666666667 0.3 0.7000000000000001 0.0 60 2.3333333333333335 4.333333333333333 0.0 6.666666666666666 0.35000000000000003 0.65 0.0 60 2.0 4.666666666666667 0.0 6.666666666666667 0.3 0.7000000000000001 0.0 60 3.0 3.6666666666666665 0.0 6.666666666666666 0.45000000000000007 0.55 0.0 60 4.666666666666667 2.0 0.0 6.666666666666667 0.7000000000000001 0.3 0.0 
90 6.333333333333333 3.6666666666666665 0.0 10.0 0.6333333333333333 0.36666666666666664 0.0 90 5.666666666666667 4.333333333333333 0.0 10.0 0.5666666666666667 0.4333333333333333 0.0 90 7.0 3.0 0.0 10.0 0.7 0.3 0.0 90 6.0 4.0 0.0 10.0 0.6 0.4 0.0 90 5.0 5.0 0.0 10.0 0.5 0.5 0.0 90 2.3333333333333335 7.666666666666667 0.0 10.0 0.23333333333333334 0.7666666666666667 0.0 90 2.0 8.0 0.0 10.0 0.2 0.8 0.0 90 4.0 6.0 0.0 10.0 0.4 0.6 0.0 90 4.333333333333333 5.666666666666667 0.0 10.0 0.4333333333333333 0.5666666666666667 0.0 90 5.0 5.0 0.0 10.0 0.5 0.5 0.0 
120 8.0 5.333333333333333 0.0 13.333333333333332 0.6000000000000001 0.4 0.0 120 4.333333333333333 9.0 0.0 13.333333333333332 0.325 0.675 0.0 120 7.666666666666667 5.666666666666667 0.0 13.333333333333334 0.575 0.425 0.0 120 6.333333333333333 7.0 0.0 13.333333333333332 0.47500000000000003 0.525 0.0 120 6.333333333333333 7.0 0.0 13.333333333333332 0.47500000000000003 0.525 0.0 120 4.666666666666667 8.666666666666666 0.0 13.333333333333332 0.35000000000000003 0.65 0.0 120 5.333333333333333 8.0 0.0 13.333333333333332 0.4 0.6000000000000001 0.0 120 7.0 6.333333333333333 0.0 13.333333333333332 0.525 0.47500000000000003 0.0 120 5.666666666666667 7.666666666666667 0.0 13.333333333333334 0.425 0.575 0.0 120 8.0 5.333333333333333 0.0 13.333333333333332 0.6000000000000001 0.4 0.0 
150 11.0 5.666666666666667 0.0 16.666666666666668 0.6599999999999999 0.33999999999999997 0.0 150 8.333333333333334 8.333333333333334 0.0 16.666666666666668 0.5 0.5 0.0 150 11.333333333333334 5.333333333333333 0.0 16.666666666666668 0.6799999999999999 0.31999999999999995 0.0 150 8.0 8.666666666666666 0.0 16.666666666666664 0.4800000000000001 0.52 0.0 150 8.666666666666666 8.0 0.0 16.666666666666664 0.52 0.4800000000000001 0.0 150 7.0 9.666666666666666 0.0 16.666666666666664 0.42000000000000004 0.5800000000000001 0.0 150 8.333333333333334 8.333333333333334 0.0 16.666666666666668 0.5 0.5 0.0 150 8.0 8.666666666666666 0.0 16.666666666666664 0.4800000000000001 0.52 0.0 150 10.0 6.666666666666667 0.0 16.666666666666668 0.6 0.39999999999999997 0.0 150 9.0 7.666666666666667 0.0 16.666666666666668 0.5399999999999999 0.45999999999999996 0.0 
180 10.666666666666666 9.333333333333334 0.0 20.0 0.5333333333333333 0.4666666666666667 0.0 180 10.333333333333334 9.666666666666666 0.0 20.0 0.5166666666666667 0.4833333333333333 0.0 180 10.333333333333334 9.666666666666666 0.0 20.0 0.5166666666666667 0.4833333333333333 0.0 180 12.0 8.0 0.0 20.0 0.6 0.4 0.0 180 9.333333333333334 10.666666666666666 0.0 20.0 0.4666666666666667 0.5333333333333333 0.0 180 10.333333333333334 9.666666666666666 0.0 20.0 0.5166666666666667 0.4833333333333333 0.0 180 9.333333333333334 10.666666666666666 0.0 20.0 0.4666666666666667 0.5333333333333333 0.0 180 10.0 10.0 0.0 20.0 0.5 0.5 0.0 180 9.0 11.0 0.0 20.0 0.45 0.55 0.0 180 9.666666666666666 10.333333333333334 0.0 20.0 0.4833333333333333 0.5166666666666667 0.0 
210 12.0 11.333333333333334 0.0 23.333333333333336 0.5142857142857142 0.4857142857142857 0.0 210 10.666666666666666 12.666666666666666 0.0 23.333333333333332 0.45714285714285713 0.5428571428571428 0.0 210 14.0 9.333333333333334 0.0 23.333333333333336 0.6 0.39999999999999997 0.0 210 10.333333333333334 13.0 0.0 23.333333333333336 0.44285714285714284 0.557142857142857 0.0 210 10.666666666666666 12.666666666666666 0.0 23.333333333333332 0.45714285714285713 0.5428571428571428 0.0 210 8.333333333333334 15.0 0.0 23.333333333333336 0.35714285714285715 0.6428571428571428 0.0 210 10.666666666666666 12.666666666666666 0.0 23.333333333333332 0.45714285714285713 0.5428571428571428 0.0 210 12.666666666666666 10.666666666666666 0.0 23.333333333333332 0.5428571428571428 0.45714285714285713 0.0 210 9.333333333333334 14.0 0.0 23.333333333333336 0.39999999999999997 0.6 0.0 210 10.666666666666666 12.666666666666666 0.0 23.333333333333332 0.45714285714285713 0.5428571428571428 0.0 
240 14.666666666666666 12.0 0.0 26.666666666666664 0.55 0.45000000000000007 0.0 240 12.0 14.666666666666666 0.0 26.666666666666664 0.45000000000000007 0.55 0.0 240 13.666666666666666 13.0 0.0 26.666666666666664 0.5125000000000001 0.48750000000000004 0.0 240 14.333333333333334 12.333333333333334 0.0 26.666666666666668 0.5375 0.4625 0.0 240 13.0 13.666666666666666 0.0 26.666666666666664 0.48750000000000004 0.5125000000000001 0.0 240 10.0 16.666666666666668 0.0 26.666666666666668 0.375 0.625 0.0 240 11.666666666666666 15.0 0.0 26.666666666666664 0.4375 0.5625 0.0 240 15.333333333333334 11.333333333333334 0.0 26.666666666666668 0.575 0.425 0.0 240 13.666666666666666 13.0 0.0 26.666666666666664 0.5125000000000001 0.48750000000000004 0.0 240 11.666666666666666 15.0 0.0 26.666666666666664 0.4375 0.5625 0.0 
270 15.0 15.0 0.0 30.0 0.5 0.5 0.0 270 13.666666666666666 16.333333333333332 0.0 30.0 0.45555555555555555 0.5444444444444444 0.0 270 18.333333333333332 11.666666666666666 0.0 30.0 0.611111111111111 0.3888888888888889 0.0 270 15.0 15.0 0.0 30.0 0.5 0.5 0.0 270 15.0 15.0 0.0 30.0 0.5 0.5 0.0 270 13.333333333333334 16.666666666666668 0.0 30.0 0.4444444444444445 0.5555555555555556 0.0 270 14.333333333333334 15.666666666666666 0.0 30.0 0.4777777777777778 0.5222222222222223 0.0 270 19.0 11.0 0.0 30.0 0.6333333333333333 0.36666666666666664 0.0 270 19.333333333333332 10.666666666666666 0.0 30.0 0.6444444444444444 0.3555555555555555 0.0 270 9.0 21.0 0.0 30.0 0.3 0.7 0.0 
300 16.333333333333332 17.0 0.0 33.33333333333333 0.49000000000000005 0.5100000000000001 0.0 300 16.333333333333332 17.0 0.0 33.33333333333333 0.49000000000000005 0.5100000000000001 0.0 300 23.0 10.333333333333334 0.0 33.333333333333336 0.69 0.31 0.0 300 16.333333333333332 17.0 0.0 33.33333333333333 0.49000000000000005 0.5100000000000001 0.0 300 18.0 15.333333333333334 0.0 33.333333333333336 0.5399999999999999 0.45999999999999996 0.0 300 14.333333333333334 19.0 0.0 33.333333333333336 0.43 0.57 0.0 300 15.333333333333334 18.0 0.0 33.333333333333336 0.45999999999999996 0.5399999999999999 0.0 300 17.666666666666668 15.666666666666666 0.0 33.333333333333336 0.53 0.47 0.0 300 19.0 14.333333333333334 0.0 33.333333333333336 0.57 0.43 0.0 300 15.333333333333334 18.0 0.0 33.333333333333336 0.45999999999999996 0.5399999999999999 0.0 
