30 0.0 0.0 3.3333333333333335 3.3333333333333335 0.0 0.0 1.0
60 0.0 0.0 6.666666666666667 6.666666666666667 0.0 0.0 1.0
90 0.3333333333333333 0.0 9.666666666666666 10.0 0.03333333333333333 0.0 0.9666666666666666
120 0.0 0.3333333333333333 13.0 13.333333333333334 0.0 0.024999999999999998 0.975
150 1.0 1.3333333333333333 14.333333333333334 16.666666666666668 0.06 0.07999999999999999 0.86
180 0.6666666666666666 4.0 15.333333333333334 20.0 0.03333333333333333 0.2 0.7666666666666667
210 2.0 3.3333333333333335 18.0 23.333333333333332 0.08571428571428572 0.14285714285714288 0.7714285714285715
240 4.0 4.0 18.666666666666668 26.666666666666668 0.15 0.15 0.7000000000000001
270 5.0 5.333333333333333 19.666666666666668 30.0 0.16666666666666666 0.17777777777777776 0.6555555555555556
300 4.0 4.333333333333333 25.0 33.333333333333336 0.12 0.12999999999999998 0.75
330 2.3333333333333335 5.333333333333333 29.0 36.666666666666664 0.06363636363636364 0.14545454545454545 0.790909090909091
360 5.333333333333333 5.0 29.666666666666668 40.0 0.13333333333333333 0.125 0.7416666666666667
390 4.0 7.666666666666667 31.666666666666668 43.333333333333336 0.0923076923076923 0.17692307692307693 0.7307692307692307
420 4.0 6.0 36.666666666666664 46.666666666666664 0.08571428571428572 0.1285714285714286 0.7857142857142857
450 4.666666666666667 5.666666666666667 39.666666666666664 50.0 0.09333333333333334 0.11333333333333334 0.7933333333333333
480 5.333333333333333 7.333333333333333 40.666666666666664 53.33333333333333 0.1 0.1375 0.7625000000000001
510 4.666666666666667 6.666666666666667 45.333333333333336 56.66666666666667 0.08235294117647059 0.11764705882352941 0.7999999999999999
540 5.0 6.0 49.0 60.0 0.08333333333333333 0.1 0.8166666666666667
570 4.666666666666667 4.666666666666667 54.0 63.333333333333336 0.0736842105263158 0.0736842105263158 0.8526315789473684
600 5.333333333333333 8.333333333333334 53.0 66.66666666666667 0.07999999999999999 0.125 0.7949999999999999
