30 0.0 0.0 3.3333333333333335 3.3333333333333335 0.0 0.0 1.0
60 0.0 1.3333333333333333 5.333333333333333 6.666666666666666 0.0 0.2 0.8
90 0.0 0.3333333333333333 9.666666666666666 10.0 0.0 0.03333333333333333 0.9666666666666666
120 2.0 0.6666666666666666 10.666666666666666 13.333333333333332 0.15000000000000002 0.05 0.8
150 3.3333333333333335 3.0 10.333333333333334 16.666666666666668 0.19999999999999998 0.18 0.62
180 2.0 2.6666666666666665 15.333333333333334 20.0 0.1 0.13333333333333333 0.7666666666666667
210 1.6666666666666667 4.333333333333333 17.333333333333332 23.333333333333332 0.07142857142857144 0.18571428571428572 0.7428571428571429
240 4.0 4.0 18.666666666666668 26.666666666666668 0.15 0.15 0.7000000000000001
270 5.666666666666667 6.333333333333333 18.0 30.0 0.1888888888888889 0.2111111111111111 0.6
300 7.333333333333333 8.333333333333334 17.666666666666668 33.333333333333336 0.21999999999999997 0.25 0.53
330 5.0 6.333333333333333 25.333333333333332 36.666666666666664 0.13636363636363638 0.17272727272727273 0.6909090909090909
360 8.333333333333334 8.666666666666666 23.0 40.0 0.20833333333333334 0.21666666666666665 0.575
390 8.333333333333334 12.0 23.0 43.333333333333336 0.19230769230769232 0.2769230769230769 0.5307692307692308
420 7.666666666666667 8.333333333333334 30.666666666666668 46.66666666666667 0.16428571428571428 0.17857142857142858 0.6571428571428571
450 6.0 11.666666666666666 32.333333333333336 50.0 0.12 0.2333333333333333 0.6466666666666667
480 8.0 12.0 33.333333333333336 53.333333333333336 0.15 0.22499999999999998 0.625
510 8.333333333333334 9.666666666666666 38.666666666666664 56.666666666666664 0.14705882352941177 0.17058823529411765 0.6823529411764706
540 11.333333333333334 10.0 38.666666666666664 60.0 0.1888888888888889 0.16666666666666666 0.6444444444444444
570 10.0 12.333333333333334 41.0 63.333333333333336 0.15789473684210525 0.19473684210526315 0.6473684210526316
600 13.333333333333334 11.0 42.333333333333336 66.66666666666667 0.19999999999999998 0.16499999999999998 0.635
