30 0.3333333333333333 3.0 0.0 3.3333333333333335 0.09999999999999999 0.8999999999999999 0.0
60 2.0 4.666666666666667 0.0 6.666666666666667 0.3 0.7000000000000001 0.0
90 5.0 5.0 0.0 10.0 0.5 0.5 0.0
120 6.333333333333333 7.0 0.0 13.333333333333332 0.47500000000000003 0.525 0.0
150 8.666666666666666 8.0 0.0 16.666666666666664 0.52 0.4800000000000001 0.0
180 9.333333333333334 10.666666666666666 0.0 20.0 0.4666666666666667 0.5333333333333333 0.0
210 10.666666666666666 12.666666666666666 0.0 23.333333333333332 0.45714285714285713 0.5428571428571428 0.0
240 13.0 13.666666666666666 0.0 26.666666666666664 0.48750000000000004 0.5125000000000001 0.0
270 15.0 15.0 0.0 30.0 0.5 0.5 0.0
300 18.0 15.333333333333334 0.0 33.333333333333336 0.5399999999999999 0.45999999999999996 0.0
330 17.0 19.666666666666668 0.0 36.66666666666667 0.46363636363636357 0.5363636363636364 0.0
360 23.0 17.0 0.0 40.0 0.575 0.425 0.0
390 16.0 27.333333333333332 0.0 43.33333333333333 0.36923076923076925 0.6307692307692309 0.0
420 22.0 24.666666666666668 0.0 46.66666666666667 0.47142857142857136 0.5285714285714286 0.0
450 27.333333333333332 22.666666666666668 0.0 50.0 0.5466666666666666 0.45333333333333337 0.0
480 26.0 27.333333333333332 0.0 53.33333333333333 0.48750000000000004 0.5125000000000001 0.0
510 30.333333333333332 26.333333333333332 0.0 56.666666666666664 0.5352941176470588 0.4647058823529412 0.0
540 33.0 27.0 0.0 60.0 0.55 0.45 0.0
570 27.666666666666668 35.666666666666664 0.0 63.33333333333333 0.4368421052631579 0.5631578947368421 0.0
600 31.0 35.666666666666664 0.0 66.66666666666666 0.4650000000000001 0.535 0.0
