30 1.3333333333333333 1.0 1.0 3.333333333333333 0.4 0.30000000000000004 0.30000000000000004
60 2.6666666666666665 1.0 3.0 6.666666666666666 0.4 0.15000000000000002 0.45000000000000007
90 2.6666666666666665 2.6666666666666665 4.666666666666667 10.0 0.26666666666666666 0.26666666666666666 0.4666666666666667
120 3.0 3.3333333333333335 7.0 13.333333333333334 0.22499999999999998 0.25 0.525
150 6.333333333333333 3.0 7.333333333333333 16.666666666666664 0.38000000000000006 0.18000000000000002 0.44000000000000006
180 7.333333333333333 2.6666666666666665 10.0 20.0 0.36666666666666664 0.13333333333333333 0.5
210 7.333333333333333 3.3333333333333335 12.666666666666666 23.333333333333332 0.3142857142857143 0.14285714285714288 0.5428571428571428
240 8.0 5.0 13.666666666666666 26.666666666666664 0.30000000000000004 0.18750000000000003 0.5125000000000001
270 6.0 8.666666666666666 15.333333333333334 30.0 0.2 0.28888888888888886 0.5111111111111112
300 11.666666666666666 3.6666666666666665 18.0 33.333333333333336 0.35 0.10999999999999999 0.5399999999999999
330 11.333333333333334 4.666666666666667 20.666666666666668 36.66666666666667 0.3090909090909091 0.12727272727272726 0.5636363636363636
360 11.666666666666666 9.0 19.333333333333332 40.0 0.29166666666666663 0.225 0.4833333333333333
390 8.0 8.666666666666666 26.666666666666668 43.333333333333336 0.1846153846153846 0.19999999999999998 0.6153846153846154
420 14.0 8.0 24.666666666666668 46.66666666666667 0.3 0.1714285714285714 0.5285714285714286
450 12.0 6.333333333333333 31.666666666666668 50.0 0.24 0.12666666666666665 0.6333333333333333
480 11.666666666666666 7.666666666666667 34.0 53.333333333333336 0.21874999999999997 0.14375 0.6375
510 11.333333333333334 12.333333333333334 33.0 56.66666666666667 0.19999999999999998 0.21764705882352942 0.5823529411764705
540 13.0 11.333333333333334 35.666666666666664 60.0 0.21666666666666667 0.1888888888888889 0.5944444444444444
570 15.333333333333334 12.666666666666666 35.333333333333336 63.333333333333336 0.24210526315789474 0.19999999999999998 0.5578947368421053
600 15.333333333333334 9.666666666666666 41.666666666666664 66.66666666666666 0.23000000000000004 0.14500000000000002 0.625
