30 2.3333333333333335 1.0 0.0 3.3333333333333335 0.7000000000000001 0.3 0.0
60 4.666666666666667 2.0 0.0 6.666666666666667 0.7000000000000001 0.3 0.0
90 5.0 5.0 0.0 10.0 0.5 0.5 0.0
120 8.0 5.333333333333333 0.0 13.333333333333332 0.6000000000000001 0.4 0.0
150 9.0 7.666666666666667 0.0 16.666666666666668 0.5399999999999999 0.45999999999999996 0.0
180 9.666666666666666 10.333333333333334 0.0 20.0 0.4833333333333333 0.5166666666666667 0.0
210 10.666666666666666 12.666666666666666 0.0 23.333333333333332 0.45714285714285713 0.5428571428571428 0.0
240 11.666666666666666 15.0 0.0 26.666666666666664 0.4375 0.5625 0.0
270 9.0 21.0 0.0 30.0 0.3 0.7 0.0
300 15.333333333333334 18.0 0.0 33.333333333333336 0.45999999999999996 0.5399999999999999 0.0
330 14.333333333333334 22.333333333333332 0.0 36.666666666666664 0.39090909090909093 0.6090909090909091 0.0
360 16.333333333333332 23.666666666666668 0.0 40.0 0.4083333333333333 0.5916666666666667 0.0
390 19.333333333333332 24.0 0.0 43.33333333333333 0.4461538461538462 0.5538461538461539 0.0
420 18.0 28.666666666666668 0.0 46.66666666666667 0.3857142857142857 0.6142857142857142 0.0
450 22.0 28.0 0.0 50.0 0.44 0.56 0.0
480 23.0 30.333333333333332 0.0 53.33333333333333 0.43125 0.56875 0.0
510 27.333333333333332 29.333333333333332 0.0 56.666666666666664 0.4823529411764706 0.5176470588235295 0.0
540 24.0 36.0 0.0 60.0 0.4 0.6 0.0
570 28.0 35.333333333333336 0.0 63.333333333333336 0.4421052631578947 0.5578947368421053 0.0
600 25.333333333333332 41.333333333333336 0.0 66.66666666666667 0.37999999999999995 0.62 0.0
