28.0 28.0
58.0 43.0
15.0 33.666666666666664
36.0 34.25
12.0 29.8
12.0 26.833333333333332
11.0 24.571428571428573
41.0 26.625
20.0 25.88888888888889
33.0 26.6
33.0 27.181818181818183
12.0 25.916666666666668
10.0 24.692307692307693
26.0 24.785714285714285
9.0 23.733333333333334
16.0 23.25
13.0 22.647058823529413
25.0 22.77777777777778
16.0 22.42105263157895
11.0 21.85
39.0 22.666666666666668
16.0 22.363636363636363
12.0 21.91304347826087
10.0 21.416666666666668
10.0 20.96
9.0 20.5
12.0 20.185185185185187
12.0 19.892857142857142
13.0 19.655172413793103
15.0 19.5
16.0 19.387096774193548
9.0 19.0625
10.0 18.78787878787879
11.0 18.558823529411764
10.0 18.314285714285713
12.0 18.13888888888889
10.0 17.91891891891892
12.0 17.763157894736842
11.0 17.58974358974359
13.0 17.475
10.0 17.29268292682927
12.0 17.166666666666668
8.0 16.953488372093023
9.0 16.772727272727273
10.0 16.622222222222224
9.0 16.456521739130434
12.0 16.361702127659573
12.0 16.270833333333332
15.0 16.244897959183675
10.0 16.12
13.0 15.82
10.0 14.86
11.0 14.78
10.0 14.26
10.0 14.22
10.0 14.18
11.0 14.18
11.0 13.58
10.0 13.38
11.0 12.94
9.0 12.46
12.0 12.46
9.0 12.44
11.0 12.14
10.0 12.16
9.0 12.02
9.0 11.94
10.0 11.64
9.0 11.5
11.0 11.5
9.0 10.9
9.0 10.76
9.0 10.7
9.0 10.68
9.0 10.66
10.0 10.68
8.0 10.6
10.0 10.56
8.0 10.46
9.0 10.34
10.0 10.22
10.0 10.24
10.0 10.24
8.0 10.18
10.0 10.18
10.0 10.14
10.0 10.14
10.0 10.1
9.0 10.06
9.0 9.98
9.0 9.96
8.0 9.88
8.0 9.88
9.0 9.88
8.0 9.84
9.0 9.84
10.0 9.8
9.0 9.74
10.0 9.64
8.0 9.6
10.0 9.54
8.0 9.5
8.0 9.44
9.0 9.42
10.0 9.42
11.0 9.44
9.0 9.4
9.0 9.36
8.0 9.32
10.0 9.3
9.0 9.3
9.0 9.24
9.0 9.24
9.0 9.2
10.0 9.2
9.0 9.2
10.0 9.22
10.0 9.22
10.0 9.24
10.0 9.22
9.0 9.22
10.0 9.24
9.0 9.24
9.0 9.24
9.0 9.24
8.0 9.2
9.0 9.22
9.0 9.2
9.0 9.22
9.0 9.22
10.0 9.22
9.0 9.2
10.0 9.2
9.0 9.22
10.0 9.22
9.0 9.2
10.0 9.2
10.0 9.2
9.0 9.2
10.0 9.22
9.0 9.22
10.0 9.26
10.0 9.3
11.0 9.34
8.0 9.34
9.0 9.34
10.0 9.34
12.0 9.4
10.0 9.4
10.0 9.44
10.0 9.44
9.0 9.46
8.0 9.46
10.0 9.48
11.0 9.5
10.0 9.48
8.0 9.46
10.0 9.48
9.0 9.5
11.0 9.52
10.0 9.54
9.0 9.54
8.0 9.52
9.0 9.52
10.0 9.52
10.0 9.54
10.0 9.54
10.0 9.54
10.0 9.54
9.0 9.52
9.0 9.52
9.0 9.5
10.0 9.52
8.0 9.5
10.0 9.52
10.0 9.56
10.0 9.58
9.0 9.58
9.0 9.58
10.0 9.6
10.0 9.6
10.0 9.62
8.0 9.58
9.0 9.58
10.0 9.58
10.0 9.6
11.0 9.62
9.0 9.6
9.0 9.6
10.0 9.6
10.0 9.62
10.0 9.62
9.0 9.6
9.0 9.56
9.0 9.58
11.0 9.62
10.0 9.62
9.0 9.56
9.0 9.54
8.0 9.5
10.0 9.5
10.0 9.52
9.0 9.54
10.0 9.54
9.0 9.5
8.0 9.46
8.0 9.46
11.0 9.48
10.0 9.5
9.0 9.46
10.0 9.46
