16.0 16.0
17.0 16.5
10.0 14.333333333333334
13.0 14.0
9.0 13.0
12.0 12.833333333333334
17.0 13.428571428571429
28.0 15.25
14.0 15.11111111111111
28.0 16.4
15.0 16.272727272727273
14.0 16.083333333333332
12.0 15.76923076923077
21.0 16.142857142857142
14.0 16.0
24.0 16.5
14.0 16.352941176470587
26.0 16.88888888888889
19.0 17.0
33.0 17.8
50.0 19.333333333333332
37.0 20.136363636363637
13.0 19.82608695652174
16.0 19.666666666666668
15.0 19.48
82.0 21.884615384615383
17.0 21.703703703703702
24.0 21.785714285714285
15.0 21.551724137931036
13.0 21.266666666666666
27.0 21.451612903225808
27.0 21.625
29.0 21.848484848484848
28.0 22.029411764705884
14.0 21.8
21.0 21.77777777777778
15.0 21.594594594594593
29.0 21.789473684210527
16.0 21.641025641025642
16.0 21.5
73.0 22.75609756097561
14.0 22.547619047619047
34.0 22.813953488372093
43.0 23.272727272727273
69.0 24.288888888888888
39.0 24.608695652173914
22.0 24.5531914893617
40.0 24.875
26.0 24.897959183673468
47.0 25.34
59.0 26.2
82.0 27.5
37.0 28.04
71.0 29.2
91.0 30.84
41.0 31.42
14.0 31.36
46.0 31.72
63.0 32.7
33.0 32.8
136.0 35.22
35.0 35.64
115.0 37.7
226.0 41.8
89.0 43.3
90.0 44.62
76.0 45.86
70.0 46.74
118.0 48.72
154.0 51.14
150.0 53.14
33.0 53.06
85.0 54.5
162.0 57.42
277.0 62.66
161.0 64.24
134.0 66.58
237.0 70.84
210.0 74.74
142.0 77.32
33.0 77.44
98.0 78.86
185.0 81.98
195.0 85.32
62.0 86.28
140.0 88.66
222.0 92.8
129.0 94.8
130.0 97.08
91.0 98.58
174.0 100.6
159.0 103.5
45.0 103.72
129.0 105.44
54.0 105.14
89.0 106.14
116.0 108.02
123.0 109.68
160.0 112.36
130.0 114.02
202.0 116.88
144.0 118.12
150.0 120.38
121.0 121.38
80.0 121.16
115.0 122.64
40.0 123.16
159.0 125.42
113.0 126.42
193.0 129.62
224.0 131.38
198.0 134.64
195.0 136.24
500.0 141.72
