20.0 20.0
14.0 17.0
14.0 16.0
15.0 15.75
16.0 15.8
19.0 16.333333333333332
17.0 16.428571428571427
19.0 16.75
15.0 16.555555555555557
11.0 16.0
32.0 17.454545454545453
9.0 16.75
12.0 16.384615384615383
12.0 16.071428571428573
39.0 17.6
12.0 17.25
31.0 18.058823529411764
33.0 18.88888888888889
33.0 19.63157894736842
29.0 20.1
10.0 19.61904761904762
41.0 20.59090909090909
19.0 20.52173913043478
14.0 20.25
22.0 20.32
76.0 22.46153846153846
37.0 23.0
18.0 22.821428571428573
12.0 22.448275862068964
44.0 23.166666666666668
27.0 23.29032258064516
42.0 23.875
53.0 24.757575757575758
21.0 24.647058823529413
99.0 26.771428571428572
59.0 27.666666666666668
31.0 27.756756756756758
28.0 27.763157894736842
76.0 29.0
12.0 28.575
115.0 30.682926829268293
36.0 30.80952380952381
98.0 32.372093023255815
87.0 33.61363636363637
56.0 34.111111111111114
58.0 34.630434782608695
62.0 35.212765957446805
40.0 35.3125
17.0 34.93877551020408
94.0 36.12
19.0 36.1
43.0 36.68
54.0 37.48
75.0 38.68
27.0 38.9
43.0 39.38
100.0 41.04
31.0 41.28
55.0 42.08
93.0 43.72
23.0 43.54
38.0 44.12
42.0 44.72
31.0 45.1
206.0 48.44
74.0 49.68
44.0 49.94
54.0 50.36
76.0 51.22
38.0 51.4
169.0 54.58
151.0 56.78
300.0 62.4
94.0 64.0
95.0 65.46
141.0 66.76
54.0 67.1
262.0 71.98
124.0 74.22
81.0 74.96
141.0 77.24
276.0 81.92
57.0 82.0
40.0 82.38
115.0 82.7
95.0 83.42
94.0 84.68
321.0 90.54
113.0 91.28
80.0 92.64
98.0 92.3
131.0 94.2
117.0 94.58
77.0 94.38
240.0 98.06
69.0 98.28
83.0 98.7
143.0 100.76
70.0 101.82
143.0 102.8
84.0 104.1
70.0 104.64
120.0 105.96
100.0 106.46
59.0 107.1
131.0 108.86
51.0 107.88
178.0 110.82
83.0 111.38
184.0 113.2
55.0 113.84
93.0 114.94
253.0 119.16
167.0 121.88
36.0 118.48
85.0 118.7
217.0 122.16
67.0 122.42
144.0 123.78
60.0 124.22
146.0 123.76
124.0 123.22
126.0 119.74
124.0 120.34
50.0 119.44
88.0 118.38
136.0 120.02
175.0 118.28
132.0 118.44
168.0 120.18
194.0 121.24
196.0 119.64
172.0 121.94
286.0 126.86
232.0 129.2
312.0 133.54
289.0 137.44
304.0 137.1
446.0 143.76
226.0 146.68
235.0 149.42
225.0 151.3
211.0 153.18
212.0 155.88
147.0 154.02
231.0 157.26
212.0 159.84
167.0 160.32
170.0 162.32
189.0 163.24
331.0 168.18
161.0 170.0
256.0 172.72
246.0 175.64
252.0 179.5
80.0 178.48
321.0 183.88
121.0 182.74
18.0 181.44
119.0 180.14
124.0 181.52
155.0 182.76
124.0 180.18
63.0 178.1
72.0 178.82
217.0 181.46
370.0 184.52
171.0 186.6
221.0 188.14
110.0 189.14
211.0 190.44
83.0 189.62
81.0 188.72
256.0 191.36
431.0 198.98
183.0 200.88
226.0 202.68
144.0 202.06
147.0 202.36
110.0 201.2
91.0 199.14
265.0 200.52
145.0 199.98
469.0 203.64
332.0 205.64
133.0 202.06
349.0 203.26
334.0 203.86
352.0 201.98
121.0 199.88
307.0 201.32
375.0 204.32
237.0 204.84
167.0 203.94
171.0 204.42
143.0 202.66
223.0 202.88
438.0 208.3
214.0 209.18
104.0 207.48
229.0 205.44
413.0 210.48
106.0 207.48
330.0 209.16
494.0 214.0
494.0 222.28
421.0 224.28
203.0 225.92
106.0 227.68
382.0 232.94
316.0 236.78
279.0 239.26
234.0 241.46
250.0 245.2
106.0 245.88
259.0 246.72
260.0 244.52
163.0 244.36
297.0 245.88
262.0 248.92
163.0 247.96
222.0 250.74
303.0 255.18
168.0 253.42
150.0 247.8
199.0 248.12
147.0 246.54
228.0 248.22
241.0 250.1
193.0 251.76
290.0 255.74
332.0 257.08
403.0 262.24
135.0 255.56
500.0 258.92
500.0 266.26
251.0 264.3
389.0 265.4
153.0 261.42
480.0 268.6
463.0 271.72
500.0 274.22
94.0 271.36
500.0 278.02
334.0 281.28
165.0 281.72
500.0 287.26
500.0 288.5
340.0 291.02
230.0 293.54
385.0 296.66
357.0 295.54
500.0 303.42
500.0 306.82
500.0 306.94
500.0 307.06
463.0 307.9
289.0 309.62
374.0 314.98
500.0 317.34
98.0 312.98
500.0 317.4
128.0 315.28
288.0 316.04
500.0 323.92
412.0 326.98
145.0 324.68
189.0 325.2
371.0 326.68
275.0 326.94
312.0 329.92
308.0 331.64
369.0 332.96
223.0 334.06
341.0 337.88
282.0 339.54
500.0 346.6
318.0 348.4
118.0 345.94
257.0 347.22
334.0 348.1
320.0 347.86
133.0 342.46
176.0 343.28
357.0 340.42
417.0 338.76
341.0 340.56
120.0 335.18
250.0 337.12
230.0 332.12
251.0 327.88
205.0 321.98
182.0 323.74
153.0 316.8
133.0 312.78
207.0 313.62
166.0 306.94
297.0 302.88
310.0 302.28
126.0 300.2
268.0 297.86
187.0 294.46
269.0 289.84
297.0 285.78
339.0 282.56
250.0 277.56
469.0 277.68
372.0 279.34
303.0 277.92
452.0 276.96
408.0 283.16
487.0 282.9
228.0 284.9
475.0 288.64
500.0 288.64
500.0 290.4
500.0 297.5
476.0 303.24
500.0 305.82
354.0 307.4
258.0 306.32
500.0 310.16
500.0 312.78
500.0 318.32
299.0 317.48
424.0 320.32
233.0 314.98
332.0 315.26
281.0 318.52
500.0 323.38
500.0 326.7
500.0 330.3
407.0 335.78
500.0 342.26
491.0 344.94
448.0 345.56
500.0 348.74
383.0 354.0
500.0 359.0
500.0 364.4
500.0 369.38
440.0 374.08
500.0 380.44
500.0 387.38
500.0 394.72
500.0 400.58
500.0 407.26
500.0 411.32
500.0 415.12
500.0 422.6
500.0 427.24
500.0 433.5
500.0 438.12
500.0 442.18
500.0 445.4
500.0 450.4
500.0 451.02
500.0 453.58
397.0 455.46
500.0 456.42
500.0 458.26
500.0 458.52
500.0 463.96
500.0 464.46
500.0 464.46
263.0 459.72
500.0 459.72
500.0 460.2
500.0 460.2
500.0 463.12
500.0 467.96
500.0 467.96
500.0 467.96
500.0 467.96
500.0 471.98
275.0 469.0
500.0 474.34
500.0 477.7
424.0 480.56
500.0 480.56
500.0 480.56
500.0 480.56
500.0 482.42
307.0 478.56
500.0 478.74
500.0 479.78
465.0 479.08
500.0 481.42
500.0 481.42
500.0 481.42
500.0 481.42
361.0 479.84
500.0 479.84
500.0 479.84
479.0 479.42
324.0 475.9
500.0 475.9
375.0 473.4
428.0 471.96
348.0 468.92
500.0 468.92
139.0 461.7
340.0 458.5
500.0 458.5
168.0 451.86
395.0 449.76
334.0 446.44
500.0 446.44
161.0 441.72
366.0 439.04
394.0 436.92
325.0 433.42
500.0 433.42
500.0 433.42
392.0 431.26
500.0 436.0
345.0 432.9
310.0 429.1
385.0 426.8
390.0 424.6
500.0 424.6
500.0 424.6
500.0 424.6
500.0 424.6
500.0 424.6
500.0 429.1
500.0 429.1
457.0 428.24
500.0 429.76
500.0 429.76
500.0 429.76
500.0 429.76
500.0 429.76
500.0 433.62
490.0 433.42
211.0 427.64
445.0 427.24
280.0 422.84
262.0 418.08
203.0 412.14
181.0 405.76
380.0 406.14
363.0 403.4
202.0 397.44
150.0 390.86
381.0 392.0
414.0 390.28
221.0 387.2
299.0 384.62
206.0 381.78
221.0 376.2
264.0 378.7
344.0 378.78
500.0 378.78
500.0 385.42
500.0 387.52
500.0 390.84
500.0 390.84
297.0 393.56
500.0 396.24
500.0 398.36
487.0 401.6
380.0 399.2
500.0 399.2
490.0 401.16
410.0 399.36
301.0 398.48
500.0 402.28
500.0 404.58
500.0 406.78
272.0 402.22
500.0 402.22
500.0 402.22
500.0 402.22
500.0 402.22
500.0 402.22
