38.0 38.0
51.0 44.5
28.0 39.0
31.0 37.0
23.0 34.2
33.0 34.0
10.0 30.571428571428573
18.0 29.0
11.0 27.0
13.0 25.6
9.0 24.09090909090909
13.0 23.166666666666668
13.0 22.384615384615383
33.0 23.142857142857142
19.0 22.866666666666667
36.0 23.6875
14.0 23.11764705882353
21.0 23.0
23.0 23.0
23.0 23.0
20.0 22.857142857142858
23.0 22.863636363636363
14.0 22.47826086956522
35.0 23.0
15.0 22.68
23.0 22.692307692307693
42.0 23.40740740740741
20.0 23.285714285714285
27.0 23.413793103448278
55.0 24.466666666666665
17.0 24.225806451612904
30.0 24.40625
12.0 24.03030303030303
72.0 25.441176470588236
29.0 25.542857142857144
28.0 25.61111111111111
43.0 26.08108108108108
29.0 26.157894736842106
29.0 26.23076923076923
29.0 26.3
14.0 26.0
66.0 26.952380952380953
61.0 27.74418604651163
43.0 28.09090909090909
24.0 28.0
54.0 28.565217391304348
50.0 29.02127659574468
25.0 28.9375
46.0 29.285714285714285
33.0 29.36
46.0 29.52
40.0 29.3
49.0 29.72
144.0 31.98
44.0 32.4
22.0 32.18
25.0 32.48
73.0 33.58
36.0 34.08
90.0 35.62
69.0 36.82
69.0 37.94
63.0 38.94
87.0 40.02
111.0 41.86
97.0 43.08
132.0 45.44
15.0 45.32
80.0 46.46
116.0 48.32
125.0 50.42
101.0 51.98
198.0 55.66
153.0 58.02
109.0 59.9
28.0 60.0
96.0 61.08
232.0 65.32
69.0 66.16
66.0 66.38
114.0 68.32
110.0 69.92
239.0 74.46
145.0 75.92
183.0 79.0
18.0 78.8
24.0 78.42
291.0 83.66
163.0 86.34
285.0 91.46
87.0 92.92
121.0 94.02
111.0 95.02
47.0 95.1
136.0 97.34
114.0 98.54
105.0 99.64
142.0 101.98
109.0 103.24
153.0 105.64
92.0 106.56
130.0 108.36
141.0 110.2
121.0 109.74
41.0 109.68
22.0 109.68
357.0 116.32
164.0 118.14
135.0 120.12
327.0 124.86
245.0 128.38
142.0 129.84
233.0 133.24
136.0 134.22
135.0 134.7
